SECURITY_ID,SYMBOL
509048,BSE:LANCORHOL-T
531322,BSE:HAVISHA-B
890196,ADROITPP    
542351,BSE:GLOSTERLTD-B
523836,BSE:GUJRAFFIA-B
544167,BSE:JNKINDIA-B
500342,BSE:PRUDMOULI-B
504341,BSE:RELTD-B
505036,BSE:ACGL-B
508807,BSE:ISTLTD-B
509438,BSE:BENARAS-B
511768,BSE:MASTERTR-B
512463,BSE:LLOYDSENT-A
522101,BSE:KLBRENG-B-B
523850,BSE:AXTEL-X
531357,BSE:MERCURYEV-B
532160,BSE:GUJSTATFIN-B
533477,BSE:ENKEIWHEL-X
535910,BSE:MMLF-B
539561,BSE:SUPHA-X
543590,BSE:RHETAN-B
544172,BSE:INDGN-A
544174,BSE:TBOTEK-A
544176,BSE:AADHARHFC-A
544179,BSE:GODIGIT-A
544180,BSE:MIDSMALL-B
544181,BSE:AWFIS-A
544184,BSE:BOROSCI-B
544186,BSE:TOTEM-X
544187,BSE:KRONOX-B
544192,BSE:IXIGO-A
544193,BSE:MID150CASE-B
544194,BSE:TOP100CASE-B
544196,BSE:BBNPNBETF-B
544198,BSE:DEEDEV-B
544200,BSE:AFIL-T
544202,BSE:STANLEY-B
544203,BSE:ABDL-A
544204,BSE:VRAJ-B
544205,BSE:NPL-X
544209,BSE:BANSALWIRE-B
544210,BSE:EMCURE-A
544212,BSE:EVINDIA-B
544215,BSE:SBINEQWETF-B
544216,BSE:OILIETF-B
544217,BSE:SANSTAR-B
544218,BSE:ABSLPSE-B
890204,NGILPP
890205,SOBHAPP
512329,BSE:SGMART-B
544222,BSE:AKUMS-B
500367,BSE:RUBFILA-B
544223,BSE:CEIGALL-B
544225,BSE:OLAELEC-A
522257,BSE:RAJOOENG-B
530305,BSE:PICCADIL-B
535136,BSE:NIBE-B
544079,BSE:DIGIDRIVE-B
544226,BSE:FIRSTCRY-A
544227,BSE:UNIECOM-B
505850,BSE:MANCREDIT-B
544229,BSE:METALIETF-B
544232,BSE:INTERARCH-B
531638,BSE:SURAJLTD-B
506260,BSE:ANUHPHR-B
511194,BSE:ICDSLTD-B
522229,BSE:TANAA-X
526783,BSE:DRAGARWQ-B
530475,BSE:TINNARUBR-B
530579,BSE:UYFINCORP-B
531225,BSE:XTGLOBAL-B
531859,BSE:ORIRAIL-B
538920,BSE:VINCOFE-B
539607,BSE:BLUECLOUDS-B
541304,BSE:INDOUS-B
541402,BSE:AFFORDABLE-B
543273,BSE:KMEW-B
544207,BSE:RELIABLE-B
544230,BSE:SSDL-B
544235,BSE:ORIENTTECH-B
544238,BSE:PREMIERENE-A
544239,BSE:ECOSMOBLTY-B
544240,BSE:RAYMONDLSL-A
544241,BSE:MULTICAP-B
544243,BSE:STYLEBAAZA-B
544244,BSE:GALAPREC-B
544247,BSE:TOP10ADD-B
544249,BSE:BALAJEE-B
544250,BSE:SANOFICONR-A
544252,BSE:BAJAJHFL-A
544253,BSE:KROSS-B
544254,BSE:TOLINS-B
544256,BSE:PNGJL-B
544258,BSE:WCIL-B
544260,BSE:NORTHARC-A
544261,BSE:ARKADE-B
544262,BSE:MANBA-B
544263,BSE:KRN-A
544264,BSE:DIFFNKG-B
544266,BSE:BANKPSU-B
544268,BSE:METAL-B
544271,BSE:GARUDA-B
544273,BSE:MGEL-B
544274,BSE:HYUNDAI-A
544275,BSE:VAL30IETF-B
544276,BSE:DBEIL-B
544277,BSE:WAAREEENER-A
544278,BSE:OCCLLTD-B
544279,BSE:GODAVARIB-B
544280,BSE:AFCONS-A
544282,BSE:SAGILITY-A
544283,BSE:ACMESOLAR-A
544285,BSE:SWIGGY-A
544286,BSE:NIVABUPA-A
544288,BSE:BLACKBUCK-A
544289,BSE:NTPCGREEN-A
544290,BSE:EIEL-A
890202,BSE:SOLARAPP1-B
544293,BSE:SURAKSHA-B
542628,BSE:NSL-B
544197,BSE:RETAIL-B
500264,BSE:MAFATIND-X
511628,BSE:FEDDERSHOL-X
512008,BSE:EFCIL-B
523606,BSE:SIKA-B
526433,BSE:ASMTEC-B
544302,BSE:INNOVANA-B
544305,BSE:MOBIKWIK-B
544306,BSE:SAILIFE-A
544307,BSE:VMM-A
544309,BSE:IKS-A
543178,BSE:11QPR-B
544311,BSE:IGIL-A
524743,BSE:FISCHER-B
544294,BSE:ROSSTECH-B
544301,BSE:ODIGMA-B
544314,BSE:SANATHAN-B
544315,BSE:CEWATER-B
544316,BSE:DAMCAPITAL-B
544317,BSE:TRANSRAILL-A
521246,BSE:PARASPETRO-T
544319,BSE:SENORES-B
544320,BSE:CARRARO-B
544321,BSE:VENTIVE-B
890209,UPLPP
535916,BSE:ALSL-B
544322,BSE:UNIMECH-B
544080,BSE:SHILINDORE-X
544090,BSE:SHPLPUNE-X
543168,BSE:08AQR-B
542811,NIESSPG     
544191,BSE:PURPLEFIN-X
506680,BSE:TECILCHEM-B
100850,INDIAN HOTEL
515018,BSE:REGENCERAM-B
100253,LIC HOUS.FIN
100440,HINDALCO    
100483,TATA COMM   
100547,BHARAT PET. 
126371,NMDC LTD    
132134,BANKBARODA  
541228,BSE:TRL-B
544246,BSE:RVTH-B
544233,BSE:MFML-B
544234,BSE:GLOBALE-B
500282,BSE:MODTHREAD-B
500306,BSE:JAYKAY-B
501298,BSE:INDPRUD-B
503681,BSE:ELCIDIN-B
507155,BSE:JAGAJITIND-X
507944,BSE:BAJAJST-B
512038,BSE:TCC-B
514446,LSIND
517035,BSE:RIR-B
523105,BSE:CROPSTER-B
523229,BSE:BHARATSE-B
524654,BSE:NATCAPSUQ-B
526506,BSE:SYSTMTXC-B
526961,BSE:LASTMILE-X
530677,BSE:SUPREME-B
531035,BSE:EBIX-T
531109,BSE:ISHANCH-B
532067,BSE:3BBLACKBIO-B
532271,BSE:ORCHASP-B
539469,BSE:PANORAMA-B
544281,BSE:ABINFRA-B
544292,BSE:ONESOURCE-A
544318,BSE:MAMATA-B
544323,BSE:CONSUMER-B
544325,BSE:ITCHOTELS-A
544326,BSE:ECAPINSURE-B
544328,BSE:INDOFARM-B
544333,BSE:SETL-B
544336,BSE:QUADFUTURE-B
544339,BSE:LAXMIDENTL-B
544342,BSE:STALLION-B
544344,BSE:SHRIPISTON-A
544345,BSE:DENTA-B
544350,BSE:AGARWALEYE-A
544355,BSE:JUBLCPL-B
544356,BSE:AJAXENGG-B
544362,BSE:HEXT-A
544364,BSE:BAJAJINDEF-B
544367,BSE:QPOWER-B
544371,BSE:VIKRAMAR-X
544376,BSE:SELECTIPO-B
544377,BSE:EQUAL200-B
544382,BSE:AXISVALUE-B
544385,BSE:SBIBPB-B
544386,BSE:SPECTRUM-B
544352,BSE:NEXT30ADD-B
544379,BSE:PRABHA-B
143768,NSLNISP#
544394,BSE:EVIETF-B
141153,BANDHANBNK#
523475,BSE:LOTUSCHO-B
132947,IRB#
544396,BSE:NPST-B
132155,GAIL#
512020,BSE:ZSARACOM-B
521238,BSE:BGDL-B
523862,BSE:GRANDOAK-B
530643,BSE:ECORECO-B
539151,BSE:ARFIN-B
540404,BSE:PRIMEFRESH-B
543241,BSE:VGIL-T
543364,BSE:MARKOLINES-B
543766,BSE:ASHIKA-B
544390,BSE:ENRIN-B
544397,BSE:ATHERENERG-B
544402,BSE:JASH-B
544403,BSE:ABLBL-B
544404,BSE:BORANA-T
544405,BSE:BELRISE-B
544407,BSE:AEGISVOPAK-B
544408,BSE:THELEELA-B
544410,BSE:PROSTARM-B
544411,BSE:SCODATUBES-B
544413,BSE:DIGITIDE-B
544414,BSE:BLUSPRING-B
544415,BSE:SNXT30BEES-B
544418,BSE:OSWALPUMPS-B
544419,BSE:ARIS-B
544420,BSE:RAYMONDREL-B
544421,BSE:ELLEN-B
544423,BSE:KALPATARU-B
544424,BSE:GLOBECIVIL-B
544427,BSE:TOP15IETF-B
544429,BSE:HDBFS-B
544430,BSE:SAMBHV-B
544432,BSE:IGCL-B
544438,BSE:INTERNET-B
544439,BSE:CRIZAC-B
544443,BSE:TRAVELFOOD-B
544447,BSE:SMARTWORKS-B
544448,BSE:PASHUPATI-B
544449,BSE:ANTHEM-B
544454,BSE:INDIQUBE-B
544455,BSE:EBGNG-B
544456,BSE:RMDRIP-B
544457,BSE:BRIGHOTEL-B
544459,BSE:SHANTIGOLD-B
544461,BSE:EUROBOND-B
890214,FUSIONPP
890216,LLOYDSENPP
890218,SEPCPP
890219,INFIBPP
539761,BSE:VKAL-X
544465,BSE:LAXMIINDIA-B
544466,BSE:CPPLUS-B
107685,WIPRO#
113599,HINDCOPPER#
130965,IOC#
132822,IDEA#
133106,OIL#
143458,AWL#
544401,BSE:EQUAL50-B
544450,BSE:CHEMBONDCH-B
544467,BSE:NSDL-B
544469,BSE:LOTUSDEV-B
544470,BSE:MBEL-B
544473,BSE:GROWWPOWER-B
100470,TATASTEEL#
132540,TCS#
144274,HYUNDAI#
544476,BSE:JSLL-B
100103,BHEL#
544479,BSE:ALLTIME-B
544480,BSE:JSWCEMENT-B
890221,BSE:SSFLPP-B
544484,BSE:BLUESTONE-B
544485,BSE:REGAAL-B
544488,BSE:VIKRAMSOLR-B
544490,BSE:SHREEJISPG-B
544491,BSE:GEMAROMA-B
544477,BSE:HILINFRA-B
544492,BSE:MEIL-B
544493,BSE:MANUFGBEES-B
505725,BSE:ALGOQUANT-B
513337,BSE:GUJTLRM-B
517467,BSE:MARSONS-B
522195,BSE:FRONTSP-B
531494,BSE:NAVKARURB-B
539682,BSE:MOBAVENUE-T
543539,BSE:MODIS-B
544395,BSE:STLNETWORK-B
544416,BSE:KRISHIVAL-B
544446,BSE:ADVENTHTL-B
544487,BSE:PATELRMART-B
544496,BSE:VIKRAN-B
544499,BSE:CPEDU-B
544502,BSE:AMANTA-B
544507,BSE:SML100CASE-B
544512,BSE:SHRINGARMS-B
544513,BSE:DEVX-B
544515,BSE:URBANCO-B
544519,BSE:EUROPRATIK-B
544521,BSE:VMSTMT-B
544522,BSE:ABCOTS-B
544523,BSE:IVALUE-B
544525,BSE:GKENERGY-B
544526,BSE:SAATVIKGL-B
544527,BSE:ATLANTAELE-B
544528,BSE:GANESHCP-B
544530,BSE:ARSSBL-B
544532,BSE:SOLARWORLD-B
544533,BSE:STYL-B
544534,BSE:JARO-B
544536,BSE:WEALTH-B
544537,BSE:JAINREC-B
544540,BSE:EPACKPEB-B
544543,BSE:BMWVENTLTD-B
544545,BSE:TRUALT-B
544547,BSE:JKIPL-B
544550,BSE:PACEDIGITK-B
544557,BSE:GLOTTIS-B
544558,BSE:FABTECH-B
544562,BSE:ADVANCE-B
544564,BSE:OMFREIGHT-B
544569,BSE:TMCV-B
544570,BSE:WEWORK-B
544574,BSE:TATACAP-A
544576,BSE:LGEINDIA-B
544577,BSE:WORTHPERI-B
544578,BSE:RUBICON-B
544580,BSE:CRAMC-B
544581,BSE:FLEXIADD-B
544583,BSE:CANHLIFE-B
544586,BSE:NIFTYCASE-B
544587,BSE:MIDWESTLTD-B
544595,BSE:ORKLAINDIA-B
544597,BSE:PIRAMALFIN-B
544598,BSE:ACCURACY-B
544599,BSE:STUDDS-B
544600,BSE:LENSKART-B
544603,BSE:GROWW-B
544604,BSE:ENERGY-B
544605,BSE:SMALL250-B
544606,BSE:PINELABS-B
544608,BSE:EMMVEE-B
544609,BSE:PWL-B
544612,BSE:TENNIND-B
544613,BSE:UTLSOLAR-B
544614,BSE:CAPILLARY-B
544617,BSE:EXCELSOFT-B
544618,BSE:ESENSEX-B
544619,BSE:SUDEEPPHRM-B
544620,BSE:MSCIADD-B
590139,BSE:LIQUID1-B
590141,BSE:ITBEES-B
590142,BSE:PHARMABEES-B
590144,BSE:MID150BEES-B
890211,CALSOFTPP
890224,LLOYDPP
538716,BSE:ARYACAPM-B
519477,BSE:CIANAGRO-T
544631,BSE:CNL-B
544632,BSE:MEESHO-B
544633,BSE:VIDYAWIRES-B
544634,BSE:AEQUS-B
519003,BSE:MODINATUR-B
544615,BSE:KSR-T
526125,BSE:BNAGROCHEM-B
532467,BSE:HAZOOR-B
542866,COLAB
544642,BSE:WAKEFIT-B
544644,BSE:CORONA-B
890227,ADANIENPP
890228,BSE:ATLPP-B
544645,BSE:PARKHOSPS-B
544647,BSE:NEPHROPLUS-B
544654,BSE:SMALLADD-B
544655,BSE:MIDCAPADD-B
544572,BSE:SKFINDUS-B
544658,BSE:ICICIAMC-A
544660,BSE:TOP20-B
544661,BSE:DIVIDEND-B
890223,CYBERPP
544664,BSE:KSHINTL-B
544497,BSE:AHCL-B
544346,BSE:RRECL-XT
100875,ITC#
132648,YESBANK#
100325,RELIANCE#
890215,GARMENTPP
130343,GENUSPOWER#
544361,BSE:COVANCE-XT
132939,RPOWER#
100312,ONGC#
543324,BSE:GCSL-T
132149,BANKINDIA#
540455,BSE:ESCORP-B
132667,SUZLON#
132461,PNB#
100400,TATAPOWER#
100209,INFY#
123025,SAFARI#
132505,UCOBANK#
509732,BSE:KOTIC-B
539533,BSE:ELITECON-B
543499,BSE:ACHYUT-B
544517,BSE:BUILDPRO-B
544666,BSE:GKSL-B
544674,BSE:NEXT50ADD-B
544678,BSE:BHARATCOAL-B
544679,BSE:AMAGI-B
544685,BSE:SHADOWFAX-B
590148,BSE:MOSMALL250-B
590149,BSE:MOCAPITAL-B
590150,BSE:MOREALTY-B
590151,BSE:MOMENTUM50-B
590152,BSE:MODEFENCE-B
590153,BSE:MONIFTY500-B
890232,BSE:KRISHPP-B
590154,BSE:ALPHA-B
544699,BSE:AYE-B
544700,BSE:FRACTAL-B
544701,BSE:HEALTHCARE-B
506373,BSE:CITURGIA-B
544704,BSE:INFRA-B
544705,BSE:DEFENCE-B
143257,IRFC#
544706,BSE:ABSLMSCIN-B
539854,BSE:HALDER-B
539562,BSE:AARNAV-B
544662,BSE:SIMANDHAR-T
544588,BSE:MHLSRG-B
544649,BSE:TSIFDG-B
100294,NCC#
544622,BSE:KWIL-B
544717,BSE:CLEANMAX-B
544702,BSE:DCMSIL-B
544703,BSE:DSFCL-B
544718,BSE:PNGSREVA-B
544719,BSE:ABSL10BANK-B
544720,BSE:OMNI-B
544721,BSE:GROWWHOSPI-B
544722,BSE:SBIMIDMOM-B
514440,BSE:BPAGRI-B
543620,BSE:INA-B
